datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snow_depth
2024-01-07 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.31,-2.56,0.53,102945.39,565.21,75.84,236.13,242.08,4.39,20.6,0.07,0.0,0.0
2024-01-07 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.75,-2.35,0.56,103002.76,339.82,31.49,67.19,239.07,3.83,26.22,0.01,0.0,0.0
2024-01-07 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.28,-2.18,0.63,103019.55,0.0,0.1,0.06,234.47,3.36,29.06,0.0,0.0,0.0
2024-01-07 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.09,-1.95,0.65,103057.74,0.0,0.0,0.0,231.98,3.46,28.44,0.0,0.0,0.0
2024-01-07 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.9,-1.74,0.67,103077.96,0.0,0.0,0.0,229.22,3.08,28.57,0.0,0.0,0.0
2024-01-07 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.6,-1.63,0.69,103055.2,0.0,0.0,0.0,227.15,2.65,30.41,0.12,0.0,0.0
2024-01-07 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.8,-1.57,0.73,103041.31,0.0,0.0,0.0,226.75,2.58,33.17,0.78,0.0,0.0
2024-01-07 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.25,-1.22,0.72,103017.55,0.0,0.0,0.0,228.71,2.07,32.9,0.92,0.0,0.0
2024-01-07 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.16,-1.03,0.74,103003.93,0.0,0.0,0.0,230.27,1.77,32.68,0.92,0.0,0.0
2024-01-07 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.54,-0.74,0.79,102940.94,0.0,0.0,0.0,230.23,1.82,41.15,0.97,0.0,0.0
2024-01-07 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.66,-0.64,0.79,102875.44,0.0,0.0,0.0,233.96,1.92,52.41,0.61,0.0,0.0
2024-01-07 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.49,-0.75,0.79,102824.5,0.0,0.0,0.0,237.41,1.85,61.2,0.19,0.0,0.0
2024-01-07 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.53,-0.54,0.8,102747.53,0.0,0.0,0.0,237.25,1.89,69.27,0.23,0.0,0.0
2024-01-07 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.45,-0.73,0.8,102726.91,0.0,0.0,0.0,239.56,2.14,69.71,0.23,0.0,0.0
2024-01-07 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.82,-0.14,0.81,102714.79,0.0,0.0,0.0,242.12,2.4,76.57,0.36,0.0,0.0
2024-01-07 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.01,-0.0,0.81,102698.99,0.0,0.1,0.06,244.31,2.46,99.16,0.62,0.0,0.0
2024-01-08 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.88,0.32,0.78,102675.31,274.86,33.97,62.66,245.24,2.9,111.52,0.45,0.0,0.0
2024-01-08 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.13,0.46,0.72,102683.41,468.23,87.84,220.52,249.76,3.3,119.66,0.73,0.0,0.0
2024-01-08 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.87,0.79,0.61,102691.34,446.55,152.41,344.27,269.85,3.95,133.96,0.92,0.0,0.0
2024-01-08 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.17,0.66,0.59,102641.68,401.37,201.41,415.44,282.66,3.61,139.5,0.94,0.0,0.0
2024-01-08 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.2,0.88,0.6,102571.08,192.93,229.47,342.74,308.65,2.86,145.84,0.99,0.02,0.0
2024-01-08 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.64,1.58,0.61,102473.14,204.65,195.12,315.38,312.47,2.68,123.11,0.93,0.32,0.0
2024-01-08 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.71,1.86,0.62,102394.5,127.74,176.38,244.67,314.35,3.21,122.12,0.81,0.53,0.0
2024-01-08 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.63,2.15,0.64,102330.96,277.77,119.57,239.54,298.13,3.55,124.13,0.82,0.0,0.0
2024-01-08 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.91,2.9,0.71,102309.04,87.56,58.3,83.37,317.25,3.12,122.91,0.94,0.0,0.0
2024-01-08 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.78,2.91,0.71,102323.99,47.69,19.43,24.57,319.33,3.21,123.3,0.95,0.0,0.0
2024-01-08 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.35,3.74,0.78,102291.86,0.0,0.1,0.06,325.22,2.77,121.86,0.99,0.0,0.0
2024-01-08 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.49,4.06,0.79,102307.18,0.0,0.0,0.0,329.68,2.95,125.94,1.0,0.0,0.0
2024-01-08 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.79,4.42,0.79,102273.62,0.0,0.0,0.0,332.98,3.16,130.38,1.0,0.0,0.0
2024-01-08 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.09,4.76,0.8,102254.34,0.0,0.0,0.0,333.86,3.32,138.12,1.0,0.0,0.0
2024-01-08 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.25,5.17,0.81,102215.36,0.0,0.0,0.0,333.17,3.3,150.12,1.0,0.02,0.0
2024-01-08 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.32,5.4,0.82,102191.7,0.0,0.0,0.0,333.72,2.94,162.42,1.0,0.0,0.0
2024-01-08 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.39,5.73,0.83,102185.56,0.0,0.0,0.0,340.28,2.55,172.97,0.98,0.0,0.0
2024-01-08 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.31,6.05,0.86,102149.57,0.0,0.0,0.0,337.06,2.23,183.16,0.94,0.0,0.0
2024-01-08 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.4,6.19,0.86,102123.71,0.0,0.0,0.0,339.49,1.98,194.52,0.95,0.0,0.0
2024-01-08 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.36,6.23,0.86,102077.86,0.0,0.0,0.0,333.41,1.89,204.53,0.99,0.0,0.0
2024-01-08 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.24,5.8,0.91,102046.32,0.0,0.0,0.0,331.9,1.76,217.36,0.89,0.0,0.0
2024-01-08 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.89,5.5,0.91,102041.89,0.0,0.0,0.0,323.7,1.6,234.46,0.66,0.0,0.0
2024-01-08 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.87,5.56,0.91,102035.5,0.0,0.0,0.0,318.18,1.52,256.32,0.62,0.0,0.0
2024-01-08 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.51,5.37,0.92,102049.16,0.0,0.1,0.06,302.16,1.61,263.84,0.41,0.0,0.0
2024-01-09 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.38,4.92,0.9,102066.06,271.56,29.92,58.27,271.74,1.9,254.44,0.31,0.0,0.0
2024-01-09 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.92,4.42,0.84,102114.03,498.06,78.79,220.12,270.64,2.11,271.17,0.14,0.0,0.0
2024-01-09 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.21,5.22,0.71,102072.1,589.72,104.46,358.3,273.1,2.3,279.33,0.04,0.0,0.0
2024-01-09 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.77,4.96,0.67,102023.35,725.05,110.23,497.78,276.88,2.36,280.2,0.07,0.0,0.0
2024-01-09 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.4,4.97,0.65,101905.86,764.65,122.6,572.84,280.79,2.91,286.51,0.07,0.0,0.0
2024-01-09 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.32,4.85,0.56,101825.24,765.11,121.52,572.7,284.02,3.06,288.79,0.11,0.0,0.0
2024-01-09 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.15,5.06,0.54,101754.06,740.53,115.06,512.77,285.08,3.16,288.62,0.04,0.0,0.0
2024-01-09 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.1,4.94,0.54,101745.52,676.61,99.13,393.13,284.87,3.15,289.07,0.02,0.0,0.0
2024-01-09 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,12.68,5.23,0.6,101751.28,542.61,76.34,233.18,282.65,2.88,286.63,0.04,0.0,0.0
2024-01-09 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.42,5.35,0.66,101827.68,296.19,34.41,67.15,280.41,2.23,286.3,0.25,0.0,0.0
2024-01-09 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.54,5.17,0.74,101876.19,0.0,0.21,0.17,279.55,2.19,304.17,0.42,0.0,0.0
2024-01-09 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.05,5.2,0.77,101943.45,0.0,0.0,0.0,284.77,2.34,322.79,0.78,0.0,0.0
2024-01-09 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.31,5.21,0.76,102014.84,0.0,0.0,0.0,315.13,2.44,332.69,0.95,0.0,0.0
2024-01-09 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.43,5.29,0.75,102074.11,0.0,0.0,0.0,321.21,2.62,337.8,0.99,0.0,0.0
2024-01-09 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.78,4.69,0.75,102139.85,0.0,0.0,0.0,327.66,3.69,342.52,1.0,0.0,0.0
2024-01-09 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.06,4.47,0.73,102197.72,0.0,0.0,0.0,342.22,4.81,348.24,0.99,0.0,0.0
2024-01-09 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.51,4.0,0.73,102259.31,0.0,0.0,0.0,339.6,5.17,348.28,0.9,0.0,0.0
2024-01-09 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.82,3.03,0.77,102291.57,0.0,0.0,0.0,323.39,5.02,340.97,0.64,0.0,0.0
2024-01-09 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.43,2.54,0.76,102332.38,0.0,0.0,0.0,302.14,4.77,333.3,0.36,0.0,0.0
2024-01-09 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.85,2.52,0.79,102339.14,0.0,0.0,0.0,255.07,4.67,325.86,0.09,0.0,0.0
2024-01-09 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.11,1.94,0.8,102354.94,0.0,0.0,0.0,246.84,4.85,322.24,0.12,0.0,0.0
2024-01-09 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.73,1.87,0.82,102356.2,0.0,0.0,0.0,244.99,5.18,321.41,0.31,0.0,0.0
2024-01-09 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.98,1.66,0.85,102447.39,0.0,0.0,0.0,253.5,4.9,318.2,0.42,0.0,0.0
2024-01-09 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.89,1.68,0.85,102490.81,0.0,0.1,0.06,258.53,4.9,313.78,0.72,0.0,0.0
2024-01-10 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.36,1.67,0.83,102528.49,113.59,36.22,48.09,274.28,5.23,314.37,0.5,0.0,0.0
2024-01-10 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.89,1.54,0.79,102604.58,282.84,108.06,188.46,289.29,6.33,323.63,0.69,0.0,0.0
2024-01-10 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.9,0.84,0.7,102652.28,135.12,192.56,250.85,306.25,6.42,324.61,0.46,0.0,0.0
2024-01-10 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.59,0.09,0.63,102659.97,309.96,214.54,380.64,297.5,6.51,325.22,0.75,0.0,0.0
2024-01-10 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.8,-0.15,0.61,102600.36,464.05,195.56,469.62,268.01,6.47,325.5,0.77,0.0,0.0
2024-01-10 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.15,-1.33,0.55,102561.22,385.11,187.08,415.01,278.21,6.6,326.64,0.89,0.0,0.0
2024-01-10 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.17,-1.62,0.54,102537.25,249.18,199.6,334.05,300.47,6.48,329.59,0.92,0.0,0.0
2024-01-10 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.91,-1.82,0.54,102554.71,85.33,156.96,194.27,310.94,6.18,332.88,0.93,0.0,0.0
2024-01-10 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.35,-1.78,0.56,102548.27,134.63,109.97,149.26,299.55,5.6,335.27,0.97,0.0,0.0
2024-01-10 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.03,-2.2,0.56,102604.81,47.14,41.3,46.65,300.42,4.46,339.17,0.88,0.0,0.0
2024-01-10 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.78,-1.54,0.64,102640.91,0.0,0.22,0.17,292.32,2.84,340.76,0.65,0.0,0.0
2024-01-10 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.82,-1.41,0.69,102617.35,0.0,0.0,0.0,266.89,2.28,356.23,0.22,0.0,0.0
2024-01-10 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.92,-0.77,0.77,102675.35,0.0,0.0,0.0,235.18,2.01,359.04,0.0,0.0,0.0
2024-01-10 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.27,-0.81,0.8,102664.78,0.0,0.0,0.0,227.64,1.89,1.61,0.0,0.0,0.0
2024-01-10 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,1.12,-1.03,0.86,102617.4,0.0,0.0,0.0,224.6,1.78,0.17,0.0,0.0,0.0
2024-01-10 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,1.64,-0.84,0.84,102620.18,0.0,0.0,0.0,222.31,1.62,359.93,0.0,0.0,0.0
2024-01-10 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,1.49,-0.98,0.84,102557.53,0.0,0.0,0.0,219.35,1.54,337.83,0.0,0.0,0.0
2024-01-10 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,0.42,-1.43,0.87,102515.35,0.0,0.0,0.0,217.23,1.18,324.53,0.0,0.0,0.0
2024-01-10 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,0.27,-1.36,0.89,102488.73,0.0,0.0,0.0,216.1,0.86,314.14,0.0,0.0,0.0
2024-01-10 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,0.03,-1.41,0.9,102503.65,0.0,0.0,0.0,217.19,0.67,281.8,0.0,0.0,0.0
2024-01-10 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,-0.97,-2.03,0.92,102448.05,0.0,0.0,0.0,216.66,0.6,252.67,0.91,0.0,0.0
2024-01-10 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,-0.88,-1.68,0.94,102436.17,0.0,0.0,0.0,219.66,0.59,218.86,0.75,0.0,0.0
2024-01-10 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,0.14,-0.78,0.94,102473.7,0.0,0.0,0.0,226.72,0.95,248.87,0.7,0.0,0.0
2024-01-10 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,-0.78,-1.07,0.98,102448.98,0.0,0.1,0.06,243.57,1.08,223.21,0.83,0.0,0.0
2024-01-11 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,-0.23,-1.06,0.94,102460.38,241.16,37.18,62.45,236.41,1.82,217.1,0.75,0.0,0.0
2024-01-11 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,0.96,-0.76,0.88,102493.22,308.83,106.96,194.94,269.63,2.05,217.34,0.02,0.0,0.0
2024-01-11 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.74,-1.35,0.6,102453.52,742.09,100.88,421.76,229.44,2.8,223.73,0.0,0.0,0.0
2024-01-11 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.4,-1.25,0.58,102364.04,824.89,110.8,554.03,228.63,3.08,233.2,0.0,0.0,0.0
2024-01-11 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.58,-1.73,0.52,102237.79,853.86,116.43,622.32,234.59,3.16,238.44,0.0,0.0,0.0
2024-01-11 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.55,-2.11,0.41,102134.22,851.88,116.21,622.32,240.38,3.03,240.89,0.0,0.0,0.0
2024-01-11 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.89,-2.37,0.39,102048.86,819.79,110.13,554.53,245.22,2.76,240.59,0.0,0.0,0.0
2024-01-11 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.04,-2.12,0.4,102030.95,744.0,97.61,424.97,251.15,2.53,234.96,0.0,0.0,0.0
2024-01-11 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.08,-1.83,0.43,102000.99,607.56,75.9,254.98,252.96,1.96,221.4,0.0,0.0,0.0
2024-01-11 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.76,-1.17,0.5,102028.02,374.59,34.52,78.08,252.06,2.2,194.17,0.0,0.0,0.0
2024-01-11 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.59,-0.77,0.64,102027.65,0.0,0.31,0.37,249.35,2.39,188.09,0.0,0.0,0.0
2024-01-11 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.97,-0.41,0.68,102016.69,0.0,0.0,0.0,247.54,2.68,181.13,0.0,0.0,0.0
2024-01-11 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.83,-0.39,0.69,102018.44,0.0,0.0,0.0,246.24,2.88,180.57,0.0,0.0,0.0
2024-01-11 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.19,-0.17,0.68,101999.84,0.0,0.0,0.0,245.63,3.02,184.0,0.0,0.0,0.0
2024-01-11 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.21,0.3,0.76,102001.77,0.0,0.0,0.0,245.73,3.05,186.09,0.0,0.0,0.0
2024-01-11 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.43,0.5,0.76,101988.87,0.0,0.0,0.0,246.01,3.0,189.78,0.0,0.0,0.0
2024-01-11 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.28,0.71,0.78,101997.78,0.0,0.0,0.0,246.18,2.84,195.2,0.0,0.0,0.0
2024-01-11 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.86,1.0,0.82,101966.3,0.0,0.0,0.0,246.45,2.52,197.72,0.0,0.0,0.0
2024-01-11 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.67,1.11,0.83,102001.3,0.0,0.0,0.0,246.73,2.28,200.25,0.0,0.0,0.0
2024-01-11 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.69,1.23,0.84,101982.53,0.0,0.0,0.0,249.25,2.16,206.62,0.0,0.0,0.0
2024-01-11 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.75,0.88,0.87,101933.85,0.0,0.0,0.0,250.5,2.25,215.98,0.0,0.0,0.0
2024-01-11 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.67,0.84,0.88,101947.87,0.0,0.0,0.0,252.09,2.31,224.91,0.0,0.0,0.0
2024-01-11 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.67,0.73,0.87,101993.47,0.0,0.0,0.0,253.76,2.45,235.68,0.0,0.0,0.0
2024-01-11 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,2.91,0.78,0.86,101997.65,0.0,0.1,0.06,254.7,2.43,232.88,0.0,0.0,0.0
2024-01-12 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.08,1.24,0.82,102030.18,347.08,30.46,66.94,256.38,2.64,239.09,0.0,0.0,0.0
2024-01-12 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.99,1.64,0.74,102061.72,569.61,73.98,236.65,259.64,2.27,244.6,0.0,0.0,0.0
2024-01-12 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.52,2.21,0.53,102096.72,709.44,96.45,404.02,265.24,2.5,251.67,0.0,0.0,0.0
2024-01-12 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,12.55,1.88,0.48,102052.09,781.04,109.17,530.06,271.42,2.94,259.33,0.0,0.0,0.0
2024-01-12 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.32,2.18,0.44,101981.05,811.19,115.21,597.42,276.77,3.16,269.5,0.0,0.0,0.0
2024-01-12 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.51,2.23,0.38,101906.26,810.39,115.52,598.86,280.98,3.05,278.3,0.0,0.0,0.0
2024-01-12 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.81,2.48,0.38,101858.34,779.94,109.92,534.77,284.17,2.7,286.46,0.0,0.0,0.0
2024-01-12 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.94,2.64,0.38,101864.89,713.32,97.6,413.48,284.42,2.28,292.95,0.0,0.0,0.0
2024-01-12 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.8,3.61,0.47,101897.89,577.99,76.0,248.06,284.29,1.57,316.94,0.0,0.0,0.0
2024-01-12 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.67,3.68,0.51,101969.79,352.94,34.9,76.96,281.31,1.24,345.68,0.0,0.0,0.0
2024-01-12 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.08,3.81,0.61,102041.86,0.0,0.33,0.39,276.24,0.76,350.96,0.0,0.0,0.0
2024-01-12 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.26,3.7,0.68,102048.53,0.0,0.0,0.0,272.79,0.67,46.84,0.0,0.0,0.0
2024-01-12 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,8.45,3.89,0.73,102116.0,0.0,0.0,0.0,269.94,1.1,70.01,0.0,0.0,0.0
2024-01-12 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,7.19,4.07,0.81,102111.53,0.0,0.0,0.0,267.9,1.69,71.51,0.0,0.0,0.0
2024-01-12 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.11,3.85,0.85,102138.92,0.0,0.0,0.0,266.2,2.1,76.75,0.0,0.0,0.0
2024-01-12 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.78,3.64,0.86,102117.85,0.0,0.0,0.0,264.72,2.13,82.84,0.0,0.0,0.0
2024-01-12 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.35,3.44,0.88,102148.23,0.0,0.0,0.0,263.28,2.32,89.95,0.0,0.0,0.0
2024-01-12 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.99,2.84,0.92,102155.09,0.0,0.0,0.0,262.3,2.44,97.32,0.0,0.0,0.0
2024-01-12 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.04,2.84,0.92,102203.84,0.0,0.0,0.0,261.45,2.44,94.87,0.0,0.0,0.0
2024-01-12 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.2,2.93,0.91,102204.59,0.0,0.0,0.0,262.39,2.44,80.4,0.0,0.0,0.0
2024-01-12 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,3.65,2.72,0.94,102212.56,0.0,0.0,0.0,261.96,2.43,67.33,0.0,0.0,0.0
2024-01-12 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.02,3.15,0.94,102256.51,0.0,0.0,0.0,261.55,2.18,60.26,0.01,0.0,0.0
2024-01-12 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.48,3.65,0.94,102340.1,0.0,0.0,0.0,261.2,2.42,63.05,0.01,0.0,0.0
2024-01-12 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,4.52,3.56,0.93,102390.34,0.0,0.1,0.06,260.53,2.42,72.37,0.01,0.0,0.0
2024-01-13 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,5.35,3.94,0.91,102438.03,340.76,30.86,66.83,261.35,2.17,80.99,0.01,0.0,0.0
2024-01-13 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,6.45,4.25,0.86,102492.61,563.18,74.97,236.27,264.8,1.95,90.16,0.0,0.0,0.0
2024-01-13 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.01,5.38,0.68,102528.6,706.25,97.54,404.6,270.33,2.12,97.24,0.0,0.0,0.0
2024-01-13 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,11.85,5.56,0.65,102484.59,778.83,110.55,531.55,276.18,2.32,101.56,0.0,0.0,0.0
2024-01-13 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,12.53,5.59,0.63,102434.16,809.46,116.85,599.71,280.77,2.38,104.32,0.0,0.0,0.0
2024-01-13 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.96,6.12,0.55,102351.4,811.0,116.88,602.56,283.63,2.58,103.58,0.0,0.0,0.0
2024-01-13 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.96,6.31,0.56,102294.9,783.05,111.11,539.78,284.45,2.99,106.48,0.0,0.0,0.0
2024-01-13 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.75,6.64,0.58,102285.24,713.75,98.89,417.03,284.17,3.39,111.72,0.0,0.0,0.0
2024-01-13 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.5,6.99,0.65,102292.56,582.95,77.19,252.47,281.26,3.28,113.47,0.0,0.0,0.0
2024-01-13 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,12.25,7.09,0.71,102334.72,360.47,36.12,80.15,276.2,3.06,115.63,0.0,0.0,0.0
2024-01-13 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.18,7.08,0.81,102383.03,0.0,0.53,0.59,269.69,3.37,120.96,0.0,0.0,0.0
2024-01-13 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.09,7.1,0.82,102383.34,0.0,0.0,0.0,265.93,3.79,127.49,0.0,0.0,0.0
2024-01-13 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.12,7.19,0.82,102394.66,0.0,0.0,0.0,264.53,4.15,134.88,0.0,0.0,0.0
2024-01-13 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,10.09,7.13,0.82,102396.26,0.0,0.0,0.0,264.45,4.46,140.91,0.0,0.0,0.0
2024-01-13 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,9.91,7.67,0.86,102405.29,0.0,0.0,0.0,264.74,4.76,145.66,0.0,0.0,0.0
